word,verse_key,surah_id,verse_id,global_verse_number,word_position,juz,page,audio_file,clip_file,clip_start_sec,clip_end_sec,clip_duration_sec,clip_matched,asr_text,asr_probability
عَلَى,3:179,3,179,472,18,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_018.wav,18.62,19.1,0.48,True,عَلَى,1.0
ٱلۡغَيۡبِ,3:179,3,179,472,19,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_019.wav,19.02,19.94,0.92,True,الْغَيْبِ,1.0
وَلَٰكِنَّ,3:179,3,179,472,20,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_020.wav,19.86,21.8,1.94,True,وَلَكِنَّ,1.0
ٱللَّهَ,3:179,3,179,472,21,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_021.wav,21.72,22.82,1.1,True,اللَّهَ,1.0
يَجۡتَبِي,3:179,3,179,472,22,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_022.wav,22.74,23.76,1.02,True,يَجْتَبِي,0.9997
مِن,3:179,3,179,472,23,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_023.wav,23.68,24.38,0.7,True,مِنْ,1.0
رُّسُلِهِۦ,3:179,3,179,472,24,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_024.wav,24.3,25.56,1.26,True,رُسُلِهِ,1.0
مَن,3:179,3,179,472,25,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_025.wav,25.48,26.18,0.7,True,مَنْ,1.0
يَشَآءُۖ,3:179,3,179,472,26,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_026.wav,26.1,29.68,3.58,True,يَشَاءُ,0.9999
فَـَٔامِنُواْ,3:179,3,179,472,27,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_027.wav,29.6,31.14,1.54,True,فَآمِنُوا,1.0
بِٱللَّهِ,3:179,3,179,472,28,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,,,,,False,,
وَرُسُلِهِۦۚ,3:179,3,179,472,29,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_029.wav,31.06,32.24,1.18,True,بِاللَّهِ,1.0
وَإِن,3:179,3,179,472,30,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_030.wav,32.16,33.64,1.48,True,وَرُسُلِهِ,0.9991
تُؤۡمِنُواْ,3:179,3,179,472,31,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_031.wav,33.56,34.8,1.24,True,وَإِنْ,1.0
وَتَتَّقُواْ,3:179,3,179,472,32,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_032.wav,34.72,36.0,1.28,True,تُؤْمِنُوا,1.0
فَلَكُمۡ,3:179,3,179,472,33,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_033.wav,35.92,37.24,1.32,True,وَتَتَّقُوا,1.0
أَجۡرٌ,3:179,3,179,472,34,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_034.wav,37.16,38.28,1.12,True,فَلَكُمْ,1.0
عَظِيمٞ,3:179,3,179,472,35,4,73,fullQuran/alafasy_quran_complete/003/003179.mp3,dataset/word_clips/003/003179/word_035.wav,38.2,39.1,0.9,True,أَجْرٌ,1.0
وَلَا,3:180,3,180,473,0,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_000.wav,0.0,0.86,0.86,True,وَلَا,1.0
يَحۡسَبَنَّ,3:180,3,180,473,1,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_001.wav,0.78,2.78,2.0,True,يَحْسَبَنَّ,1.0
ٱلَّذِينَ,3:180,3,180,473,2,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_002.wav,2.7,4.0,1.3,True,الَّذِينَ,1.0
يَبۡخَلُونَ,3:180,3,180,473,3,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_003.wav,3.92,5.38,1.46,True,يَبْخَلُونَ,1.0
بِمَآ,3:180,3,180,473,4,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_004.wav,5.3,6.56,1.26,True,بِمَا,1.0
ءَاتَىٰهُمُ,3:180,3,180,473,5,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,,,,,False,,
ٱللَّهُ,3:180,3,180,473,6,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_006.wav,8.62,9.62,1.0,True,اللَّهُ,1.0
مِن,3:180,3,180,473,7,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_007.wav,9.54,10.68,1.14,True,مِنْ,1.0
فَضۡلِهِۦ,3:180,3,180,473,8,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_008.wav,10.6,11.66,1.06,True,فَضْلِهِ,1.0
هُوَ,3:180,3,180,473,9,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_009.wav,11.58,12.28,0.7,True,هُوَ,1.0
خَيۡرٗا,3:180,3,180,473,10,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_010.wav,12.2,13.16,0.96,True,خَيْرًا,0.9995
لَّهُمۖ,3:180,3,180,473,11,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_011.wav,13.08,14.26,1.18,True,لَهُمْ,1.0
بَلۡ,3:180,3,180,473,12,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_012.wav,14.18,14.74,0.56,True,بَلْ,1.0
هُوَ,3:180,3,180,473,13,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_013.wav,14.66,15.18,0.52,True,هُوَ,1.0
شَرّٞ,3:180,3,180,473,14,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_014.wav,15.1,16.1,1.0,True,شَرٌّ,0.9999
لَّهُمۡۖ,3:180,3,180,473,15,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_015.wav,16.02,17.14,1.12,True,لَهُمْ,1.0
سَيُطَوَّقُونَ,3:180,3,180,473,16,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_016.wav,17.06,19.0,1.94,True,سَيُطَوَّقُونَ,0.9996
مَا,3:180,3,180,473,17,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_017.wav,18.92,19.44,0.52,True,مَا,1.0
بَخِلُواْ,3:180,3,180,473,18,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_018.wav,19.36,20.36,1.0,True,بَخِلُوا,1.0
بِهِۦ,3:180,3,180,473,19,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_019.wav,20.28,20.94,0.66,True,بِهِ,1.0
يَوۡمَ,3:180,3,180,473,20,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_020.wav,20.86,21.76,0.9,True,يَوْمَ,1.0
ٱلۡقِيَٰمَةِۗ,3:180,3,180,473,21,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_021.wav,21.68,23.24,1.56,True,الْقِيَامَةِ,1.0
وَلِلَّهِ,3:180,3,180,473,22,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_022.wav,23.16,24.88,1.72,True,وَلِلَّهِ,1.0
مِيرَٰثُ,3:180,3,180,473,23,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_023.wav,24.8,26.04,1.24,True,مِيرَاثُ,0.9939
ٱلسَّمَٰوَٰتِ,3:180,3,180,473,24,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_024.wav,25.96,27.64,1.68,True,السَّمَاوَاتِ,1.0
وَٱلۡأَرۡضِۗ,3:180,3,180,473,25,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,,,,,False,,
وَٱللَّهُ,3:180,3,180,473,26,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_026.wav,27.56,28.98,1.42,True,وَالْأَرْضِ,1.0
بِمَا,3:180,3,180,473,27,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,,,,,False,,
تَعۡمَلُونَ,3:180,3,180,473,28,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_028.wav,28.9,30.04,1.14,True,وَاللَّهُ,0.9998
خَبِيرٞ,3:180,3,180,473,29,4,73,fullQuran/alafasy_quran_complete/003/003180.mp3,dataset/word_clips/003/003180/word_029.wav,29.96,30.84,0.88,True,بِمَا,0.9951
لَّقَدۡ,3:181,3,181,474,0,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_000.wav,0.0,0.94,0.94,True,لَقَدْ,1.0
سَمِعَ,3:181,3,181,474,1,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_001.wav,0.86,1.6,0.74,True,سَمِعَ,1.0
ٱللَّهُ,3:181,3,181,474,2,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_002.wav,1.52,2.54,1.02,True,اللَّهُ,1.0
قَوۡلَ,3:181,3,181,474,3,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_003.wav,2.46,3.2,0.74,True,قَوْلَ,1.0
ٱلَّذِينَ,3:181,3,181,474,4,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_004.wav,3.12,4.36,1.24,True,الَّذِينَ,1.0
قَالُوٓاْ,3:181,3,181,474,5,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_005.wav,4.28,5.54,1.26,True,قَالُوا,1.0
إِنَّ,3:181,3,181,474,6,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_006.wav,5.46,7.72,2.26,True,إِنَّ,1.0
ٱللَّهَ,3:181,3,181,474,7,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_007.wav,7.64,8.66,1.02,True,اللَّهَ,1.0
فَقِيرٞ,3:181,3,181,474,8,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_008.wav,8.58,9.92,1.34,True,فَقِيرٌ,0.9998
وَنَحۡنُ,3:181,3,181,474,9,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_009.wav,9.84,11.44,1.6,True,وَنَحْنُ,1.0
أَغۡنِيَآءُۘ,3:181,3,181,474,10,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_010.wav,11.36,14.66,3.3,True,أَغْنِيَاءُ,1.0
سَنَكۡتُبُ,3:181,3,181,474,11,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_011.wav,14.58,15.92,1.34,True,سَنَكْتُبُ,1.0
مَا,3:181,3,181,474,12,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_012.wav,15.84,16.32,0.48,True,مَا,1.0
قَالُواْ,3:181,3,181,474,13,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_013.wav,16.24,17.26,1.02,True,قَالُوا,1.0
وَقَتۡلَهُمُ,3:181,3,181,474,14,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_014.wav,17.18,18.56,1.38,True,وَقَتْلَهُمُ,1.0
ٱلۡأَنۢبِيَآءَ,3:181,3,181,474,15,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_015.wav,18.48,22.48,4.0,True,الْأَنْبِيَاءَ,1.0
بِغَيۡرِ,3:181,3,181,474,16,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_016.wav,22.4,23.36,0.96,True,بِغَيْرِ,1.0
حَقّٖ,3:181,3,181,474,17,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_017.wav,23.28,24.36,1.08,True,حَقٍّ,1.0
وَنَقُولُ,3:181,3,181,474,18,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_018.wav,24.28,25.86,1.58,True,وَنَقُولُ,1.0
ذُوقُواْ,3:181,3,181,474,19,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_019.wav,25.78,26.76,0.98,True,ذُوقُوا,0.9999
عَذَابَ,3:181,3,181,474,20,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_020.wav,26.68,27.68,1.0,True,عَذَابَ,1.0
ٱلۡحَرِيقِ,3:181,3,181,474,21,4,74,fullQuran/alafasy_quran_complete/003/003181.mp3,dataset/word_clips/003/003181/word_021.wav,27.6,29.98,2.38,True,الْحَرِيقِ,1.0
ذَٰلِكَ,3:182,3,182,475,0,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_000.wav,0.0,1.16,1.16,True,ذَلِكَ,1.0
بِمَا,3:182,3,182,475,1,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_001.wav,1.08,1.8,0.72,True,بِمَا,1.0
قَدَّمَتۡ,3:182,3,182,475,2,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_002.wav,1.72,2.92,1.2,True,قَدَّمَتْ,1.0
أَيۡدِيكُمۡ,3:182,3,182,475,3,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_003.wav,2.84,4.22,1.38,True,أَيْدِيكُمْ,1.0
وَأَنَّ,3:182,3,182,475,4,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_004.wav,4.14,5.76,1.62,True,وَأَنَّ,1.0
ٱللَّهَ,3:182,3,182,475,5,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_005.wav,5.68,6.68,1.0,True,اللَّهَ,1.0
لَيۡسَ,3:182,3,182,475,6,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_006.wav,6.6,7.34,0.74,True,لَيْسَ,1.0
بِظَلَّامٖ,3:182,3,182,475,7,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_007.wav,7.26,8.82,1.56,True,بِظَلَّامٍ,1.0
لِّلۡعَبِيدِ,3:182,3,182,475,8,4,74,fullQuran/alafasy_quran_complete/003/003182.mp3,dataset/word_clips/003/003182/word_008.wav,8.74,11.14,2.4,True,لِلْعَبِيدِ,1.0
ٱلَّذِينَ,3:183,3,183,476,0,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_000.wav,0.0,1.44,1.44,True,الَّذِينَ,1.0
قَالُوٓاْ,3:183,3,183,476,1,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_001.wav,1.36,2.42,1.06,True,قَالُوا,1.0
إِنَّ,3:183,3,183,476,2,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_002.wav,2.34,4.84,2.5,True,إِنَّ,1.0
ٱللَّهَ,3:183,3,183,476,3,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_003.wav,4.76,5.74,0.98,True,اللَّهَ,1.0
عَهِدَ,3:183,3,183,476,4,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_004.wav,5.66,6.46,0.8,True,عَهِدَ,0.9976
إِلَيۡنَآ,3:183,3,183,476,5,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_005.wav,6.38,7.54,1.16,True,إِلَيْنَا,1.0
أَلَّا,3:183,3,183,476,6,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_006.wav,7.46,9.46,2.0,True,أَلَّا,0.9999
نُؤۡمِنَ,3:183,3,183,476,7,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_007.wav,9.38,10.34,0.96,True,نُؤْمِنَ,1.0
لِرَسُولٍ,3:183,3,183,476,8,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_008.wav,10.26,11.6,1.34,True,لِرَسُولٍ,0.9999
حَتَّىٰ,3:183,3,183,476,9,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_009.wav,11.52,12.44,0.92,True,حَتَّى,1.0
يَأۡتِيَنَا,3:183,3,183,476,10,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_010.wav,12.36,13.82,1.46,True,يَأْتِيَنَا,1.0
بِقُرۡبَانٖ,3:183,3,183,476,11,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_011.wav,13.74,15.82,2.08,True,بِقُرْبَانٍ,0.9993
تَأۡكُلُهُ,3:183,3,183,476,12,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_012.wav,15.74,17.02,1.28,True,تَأْكُلُهُ,1.0
ٱلنَّارُۗ,3:183,3,183,476,13,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_013.wav,16.94,20.28,3.34,True,النَّارُ,1.0
قُلۡ,3:183,3,183,476,14,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_014.wav,20.2,20.8,0.6,True,قُلْ,1.0
قَدۡ,3:183,3,183,476,15,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_015.wav,20.72,21.32,0.6,True,قَدْ,1.0
جَآءَكُمۡ,3:183,3,183,476,16,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_016.wav,21.24,23.64,2.4,True,جَاءَكُمْ,1.0
رُسُلٞ,3:183,3,183,476,17,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_017.wav,23.56,24.92,1.36,True,رُسُلٌ,1.0
مِّن,3:183,3,183,476,18,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_018.wav,24.84,25.96,1.12,True,مِنْ,1.0
قَبۡلِي,3:183,3,183,476,19,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_019.wav,25.88,26.8,0.92,True,قَبْلِي,1.0
بِٱلۡبَيِّنَٰتِ,3:183,3,183,476,20,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,,,,,False,,
وَبِٱلَّذِي,3:183,3,183,476,21,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_021.wav,26.72,28.52,1.8,True,بِالْبَيِّنَاتِ,1.0
قُلۡتُمۡ,3:183,3,183,476,22,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,,,,,False,,
فَلِمَ,3:183,3,183,476,23,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,,,,,False,,
قَتَلۡتُمُوهُمۡ,3:183,3,183,476,24,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_024.wav,29.96,30.82,0.86,True,قُلْتُمْ,0.9998
إِن,3:183,3,183,476,25,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_025.wav,30.74,31.44,0.7,True,فَلِمَ,0.9999
كُنتُمۡ,3:183,3,183,476,26,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_026.wav,31.36,33.16,1.8,True,قَتَلْتُمُوهُمْ,0.9999
صَٰدِقِينَ,3:183,3,183,476,27,4,74,fullQuran/alafasy_quran_complete/003/003183.mp3,dataset/word_clips/003/003183/word_027.wav,33.08,34.22,1.14,True,إِنْ,1.0
فَإِن,3:184,3,184,477,0,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_000.wav,0.0,1.46,1.46,True,فَإِنْ,1.0
كَذَّبُوكَ,3:184,3,184,477,1,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_001.wav,1.38,2.68,1.3,True,كَذَّبُوكَ,1.0
فَقَدۡ,3:184,3,184,477,2,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_002.wav,2.6,3.38,0.78,True,فَقَدْ,1.0
كُذِّبَ,3:184,3,184,477,3,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_003.wav,3.3,4.2,0.9,True,كُذِّبَ,1.0
رُسُلٞ,3:184,3,184,477,4,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_004.wav,4.12,5.28,1.16,True,رُسُلٌ,0.9999
مِّن,3:184,3,184,477,5,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_005.wav,5.2,6.48,1.28,True,مِنْ,1.0
قَبۡلِكَ,3:184,3,184,477,6,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_006.wav,6.4,7.38,0.98,True,قَبْلِكَ,1.0
جَآءُو,3:184,3,184,477,7,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_007.wav,7.3,9.48,2.18,True,جَاءُوا,1.0
بِٱلۡبَيِّنَٰتِ,3:184,3,184,477,8,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,,,,,False,,
وَٱلزُّبُرِ,3:184,3,184,477,9,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_009.wav,9.4,11.18,1.78,True,بِالْبَيِّنَاتِ,1.0
وَٱلۡكِتَٰبِ,3:184,3,184,477,10,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,,,,,False,,
ٱلۡمُنِيرِ,3:184,3,184,477,11,4,74,fullQuran/alafasy_quran_complete/003/003184.mp3,dataset/word_clips/003/003184/word_011.wav,11.1,12.28,1.18,True,وَالزُّبُرِ,1.0
كُلُّ,3:185,3,185,478,0,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_000.wav,0.0,0.78,0.78,True,كُلُّ,1.0
نَفۡسٖ,3:185,3,185,478,1,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_001.wav,0.7,1.98,1.28,True,نَفْسٍ,1.0
ذَآئِقَةُ,3:185,3,185,478,2,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_002.wav,1.9,5.3,3.4,True,ذَائِقَةُ,0.9999
ٱلۡمَوۡتِۗ,3:185,3,185,478,3,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_003.wav,5.22,7.76,2.54,True,الْمَوْتِ,1.0
وَإِنَّمَا,3:185,3,185,478,4,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_004.wav,7.68,10.22,2.54,True,وَإِنَّمَا,1.0
تُوَفَّوۡنَ,3:185,3,185,478,5,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_005.wav,10.14,11.58,1.44,True,تُوَفَّوْنَ,1.0
أُجُورَكُمۡ,3:185,3,185,478,6,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_006.wav,11.5,13.06,1.56,True,أُجُورَكُمْ,1.0
يَوۡمَ,3:185,3,185,478,7,4,74,fullQuran/alafasy_quran_complete/003/003185.mp3,dataset/word_clips/003/003185/word_007.wav,12.98,13.68,0.7,True,يَوْمَ,1.0
