word,verse_key,surah_id,verse_id,global_verse_number,word_position,ruku,juz,page,audio_file
مِّن,2:270,2,270,277,2,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
نَّفَقَةٍ,2:270,2,270,277,3,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
أَوۡ,2:270,2,270,277,4,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
نَذَرۡتُم,2:270,2,270,277,5,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
مِّن,2:270,2,270,277,6,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
نَّذۡرٖ,2:270,2,270,277,7,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
فَإِنَّ,2:270,2,270,277,8,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
ٱللَّهَ,2:270,2,270,277,9,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
يَعۡلَمُهُۥۗ,2:270,2,270,277,10,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
وَمَا,2:270,2,270,277,11,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
لِلظَّـٰلِمِينَ,2:270,2,270,277,12,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
مِنۡ,2:270,2,270,277,13,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
أَنصَارٍ,2:270,2,270,277,14,37,3,46,fullQuran/alafasy_quran_complete/002/002270.mp3
إِن,2:271,2,271,278,0,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
تُبۡدُواْ,2:271,2,271,278,1,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
ٱلصَّدَقَٰتِ,2:271,2,271,278,2,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
فَنِعِمَّا,2:271,2,271,278,3,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
هِيَۖ,2:271,2,271,278,4,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
وَإِن,2:271,2,271,278,5,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
تُخۡفُوهَا,2:271,2,271,278,6,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
وَتُؤۡتُوهَا,2:271,2,271,278,7,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
ٱلۡفُقَرَآءَ,2:271,2,271,278,8,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
فَهُوَ,2:271,2,271,278,9,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
خَيۡرٞ,2:271,2,271,278,10,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
لَّكُمۡۚ,2:271,2,271,278,11,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
وَيُكَفِّرُ,2:271,2,271,278,12,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
عَنكُم,2:271,2,271,278,13,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
مِّن,2:271,2,271,278,14,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
سَيِّـَٔاتِكُمۡۗ,2:271,2,271,278,15,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
وَٱللَّهُ,2:271,2,271,278,16,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
بِمَا,2:271,2,271,278,17,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
تَعۡمَلُونَ,2:271,2,271,278,18,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
خَبِيرٞ,2:271,2,271,278,19,37,3,46,fullQuran/alafasy_quran_complete/002/002271.mp3
۞لَّيۡسَ,2:272,2,272,279,0,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
عَلَيۡكَ,2:272,2,272,279,1,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
هُدَىٰهُمۡ,2:272,2,272,279,2,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
وَلَٰكِنَّ,2:272,2,272,279,3,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
ٱللَّهَ,2:272,2,272,279,4,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
يَهۡدِي,2:272,2,272,279,5,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
مَن,2:272,2,272,279,6,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
يَشَآءُۗ,2:272,2,272,279,7,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
وَمَا,2:272,2,272,279,8,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
تُنفِقُواْ,2:272,2,272,279,9,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
مِنۡ,2:272,2,272,279,10,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
خَيۡرٖ,2:272,2,272,279,11,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
فَلِأَنفُسِكُمۡۚ,2:272,2,272,279,12,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
وَمَا,2:272,2,272,279,13,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
تُنفِقُونَ,2:272,2,272,279,14,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
إِلَّا,2:272,2,272,279,15,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
ٱبۡتِغَآءَ,2:272,2,272,279,16,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
وَجۡهِ,2:272,2,272,279,17,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
ٱللَّهِۚ,2:272,2,272,279,18,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
وَمَا,2:272,2,272,279,19,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
تُنفِقُواْ,2:272,2,272,279,20,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
مِنۡ,2:272,2,272,279,21,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
خَيۡرٖ,2:272,2,272,279,22,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
يُوَفَّ,2:272,2,272,279,23,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
إِلَيۡكُمۡ,2:272,2,272,279,24,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
وَأَنتُمۡ,2:272,2,272,279,25,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
لَا,2:272,2,272,279,26,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
تُظۡلَمُونَ,2:272,2,272,279,27,37,3,46,fullQuran/alafasy_quran_complete/002/002272.mp3
لِلۡفُقَرَآءِ,2:273,2,273,280,0,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱلَّذِينَ,2:273,2,273,280,1,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
أُحۡصِرُواْ,2:273,2,273,280,2,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
فِي,2:273,2,273,280,3,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
سَبِيلِ,2:273,2,273,280,4,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱللَّهِ,2:273,2,273,280,5,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
لَا,2:273,2,273,280,6,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
يَسۡتَطِيعُونَ,2:273,2,273,280,7,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ضَرۡبٗا,2:273,2,273,280,8,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
فِي,2:273,2,273,280,9,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱلۡأَرۡضِ,2:273,2,273,280,10,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
يَحۡسَبُهُمُ,2:273,2,273,280,11,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱلۡجَاهِلُ,2:273,2,273,280,12,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
أَغۡنِيَآءَ,2:273,2,273,280,13,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
مِنَ,2:273,2,273,280,14,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱلتَّعَفُّفِ,2:273,2,273,280,15,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
تَعۡرِفُهُم,2:273,2,273,280,16,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
بِسِيمَٰهُمۡ,2:273,2,273,280,17,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
لَا,2:273,2,273,280,18,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
يَسۡـَٔلُونَ,2:273,2,273,280,19,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱلنَّاسَ,2:273,2,273,280,20,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
إِلۡحَافٗاۗ,2:273,2,273,280,21,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
وَمَا,2:273,2,273,280,22,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
تُنفِقُواْ,2:273,2,273,280,23,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
مِنۡ,2:273,2,273,280,24,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
خَيۡرٖ,2:273,2,273,280,25,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
فَإِنَّ,2:273,2,273,280,26,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱللَّهَ,2:273,2,273,280,27,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
بِهِۦ,2:273,2,273,280,28,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
عَلِيمٌ,2:273,2,273,280,29,37,3,46,fullQuran/alafasy_quran_complete/002/002273.mp3
ٱلَّذِينَ,2:274,2,274,281,0,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
يُنفِقُونَ,2:274,2,274,281,1,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
أَمۡوَٰلَهُم,2:274,2,274,281,2,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
بِٱلَّيۡلِ,2:274,2,274,281,3,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
وَٱلنَّهَارِ,2:274,2,274,281,4,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
سِرّٗا,2:274,2,274,281,5,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
وَعَلَانِيَةٗ,2:274,2,274,281,6,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
فَلَهُمۡ,2:274,2,274,281,7,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
أَجۡرُهُمۡ,2:274,2,274,281,8,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
عِندَ,2:274,2,274,281,9,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
رَبِّهِمۡ,2:274,2,274,281,10,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
وَلَا,2:274,2,274,281,11,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
خَوۡفٌ,2:274,2,274,281,12,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
عَلَيۡهِمۡ,2:274,2,274,281,13,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
وَلَا,2:274,2,274,281,14,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
هُمۡ,2:274,2,274,281,15,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
يَحۡزَنُونَ,2:274,2,274,281,16,38,3,46,fullQuran/alafasy_quran_complete/002/002274.mp3
ٱلَّذِينَ,2:275,2,275,282,0,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
يَأۡكُلُونَ,2:275,2,275,282,1,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلرِّبَوٰاْ,2:275,2,275,282,2,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
لَا,2:275,2,275,282,3,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
يَقُومُونَ,2:275,2,275,282,4,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
إِلَّا,2:275,2,275,282,5,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
كَمَا,2:275,2,275,282,6,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
يَقُومُ,2:275,2,275,282,7,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلَّذِي,2:275,2,275,282,8,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
يَتَخَبَّطُهُ,2:275,2,275,282,9,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلشَّيۡطَٰنُ,2:275,2,275,282,10,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
مِنَ,2:275,2,275,282,11,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلۡمَسِّۚ,2:275,2,275,282,12,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ذَٰلِكَ,2:275,2,275,282,13,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
بِأَنَّهُمۡ,2:275,2,275,282,14,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
قَالُوٓاْ,2:275,2,275,282,15,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
إِنَّمَا,2:275,2,275,282,16,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلۡبَيۡعُ,2:275,2,275,282,17,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
مِثۡلُ,2:275,2,275,282,18,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلرِّبَوٰاْۗ,2:275,2,275,282,19,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
وَأَحَلَّ,2:275,2,275,282,20,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱللَّهُ,2:275,2,275,282,21,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلۡبَيۡعَ,2:275,2,275,282,22,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
وَحَرَّمَ,2:275,2,275,282,23,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلرِّبَوٰاْۚ,2:275,2,275,282,24,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
فَمَن,2:275,2,275,282,25,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
جَآءَهُۥ,2:275,2,275,282,26,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
مَوۡعِظَةٞ,2:275,2,275,282,27,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
مِّن,2:275,2,275,282,28,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
رَّبِّهِۦ,2:275,2,275,282,29,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
فَٱنتَهَىٰ,2:275,2,275,282,30,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
فَلَهُۥ,2:275,2,275,282,31,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
مَا,2:275,2,275,282,32,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
سَلَفَ,2:275,2,275,282,33,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
وَأَمۡرُهُۥٓ,2:275,2,275,282,34,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
إِلَى,2:275,2,275,282,35,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱللَّهِۖ,2:275,2,275,282,36,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
وَمَنۡ,2:275,2,275,282,37,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
عَادَ,2:275,2,275,282,38,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
فَأُوْلَـٰٓئِكَ,2:275,2,275,282,39,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
أَصۡحَٰبُ,2:275,2,275,282,40,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
ٱلنَّارِۖ,2:275,2,275,282,41,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
هُمۡ,2:275,2,275,282,42,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
فِيهَا,2:275,2,275,282,43,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
خَٰلِدُونَ,2:275,2,275,282,44,38,3,47,fullQuran/alafasy_quran_complete/002/002275.mp3
يَمۡحَقُ,2:276,2,276,283,0,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
ٱللَّهُ,2:276,2,276,283,1,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
ٱلرِّبَوٰاْ,2:276,2,276,283,2,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
وَيُرۡبِي,2:276,2,276,283,3,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
ٱلصَّدَقَٰتِۗ,2:276,2,276,283,4,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
وَٱللَّهُ,2:276,2,276,283,5,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
لَا,2:276,2,276,283,6,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
يُحِبُّ,2:276,2,276,283,7,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
كُلَّ,2:276,2,276,283,8,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
كَفَّارٍ,2:276,2,276,283,9,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
أَثِيمٍ,2:276,2,276,283,10,38,3,47,fullQuran/alafasy_quran_complete/002/002276.mp3
إِنَّ,2:277,2,277,284,0,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
ٱلَّذِينَ,2:277,2,277,284,1,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
ءَامَنُواْ,2:277,2,277,284,2,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
وَعَمِلُواْ,2:277,2,277,284,3,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
ٱلصَّـٰلِحَٰتِ,2:277,2,277,284,4,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
وَأَقَامُواْ,2:277,2,277,284,5,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
ٱلصَّلَوٰةَ,2:277,2,277,284,6,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
وَءَاتَوُاْ,2:277,2,277,284,7,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
ٱلزَّكَوٰةَ,2:277,2,277,284,8,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
لَهُمۡ,2:277,2,277,284,9,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
أَجۡرُهُمۡ,2:277,2,277,284,10,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
عِندَ,2:277,2,277,284,11,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
رَبِّهِمۡ,2:277,2,277,284,12,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
وَلَا,2:277,2,277,284,13,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
خَوۡفٌ,2:277,2,277,284,14,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
عَلَيۡهِمۡ,2:277,2,277,284,15,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
وَلَا,2:277,2,277,284,16,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
هُمۡ,2:277,2,277,284,17,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
يَحۡزَنُونَ,2:277,2,277,284,18,38,3,47,fullQuran/alafasy_quran_complete/002/002277.mp3
يَـٰٓأَيُّهَا,2:278,2,278,285,0,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
ٱلَّذِينَ,2:278,2,278,285,1,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
ءَامَنُواْ,2:278,2,278,285,2,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
ٱتَّقُواْ,2:278,2,278,285,3,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
ٱللَّهَ,2:278,2,278,285,4,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
وَذَرُواْ,2:278,2,278,285,5,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
مَا,2:278,2,278,285,6,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
بَقِيَ,2:278,2,278,285,7,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
مِنَ,2:278,2,278,285,8,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
ٱلرِّبَوٰٓاْ,2:278,2,278,285,9,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
إِن,2:278,2,278,285,10,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
كُنتُم,2:278,2,278,285,11,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
مُّؤۡمِنِينَ,2:278,2,278,285,12,38,3,47,fullQuran/alafasy_quran_complete/002/002278.mp3
فَإِن,2:279,2,279,286,0,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
لَّمۡ,2:279,2,279,286,1,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
تَفۡعَلُواْ,2:279,2,279,286,2,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
فَأۡذَنُواْ,2:279,2,279,286,3,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
بِحَرۡبٖ,2:279,2,279,286,4,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
مِّنَ,2:279,2,279,286,5,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
ٱللَّهِ,2:279,2,279,286,6,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
وَرَسُولِهِۦۖ,2:279,2,279,286,7,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
وَإِن,2:279,2,279,286,8,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
تُبۡتُمۡ,2:279,2,279,286,9,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
فَلَكُمۡ,2:279,2,279,286,10,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
رُءُوسُ,2:279,2,279,286,11,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
أَمۡوَٰلِكُمۡ,2:279,2,279,286,12,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
لَا,2:279,2,279,286,13,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
تَظۡلِمُونَ,2:279,2,279,286,14,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
وَلَا,2:279,2,279,286,15,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
تُظۡلَمُونَ,2:279,2,279,286,16,38,3,47,fullQuran/alafasy_quran_complete/002/002279.mp3
وَإِن,2:280,2,280,287,0,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
كَانَ,2:280,2,280,287,1,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
ذُو,2:280,2,280,287,2,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
عُسۡرَةٖ,2:280,2,280,287,3,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
فَنَظِرَةٌ,2:280,2,280,287,4,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
إِلَىٰ,2:280,2,280,287,5,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
مَيۡسَرَةٖۚ,2:280,2,280,287,6,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
وَأَن,2:280,2,280,287,7,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
تَصَدَّقُواْ,2:280,2,280,287,8,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
خَيۡرٞ,2:280,2,280,287,9,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
لَّكُمۡ,2:280,2,280,287,10,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
إِن,2:280,2,280,287,11,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
كُنتُمۡ,2:280,2,280,287,12,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
تَعۡلَمُونَ,2:280,2,280,287,13,38,3,47,fullQuran/alafasy_quran_complete/002/002280.mp3
وَٱتَّقُواْ,2:281,2,281,288,0,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
يَوۡمٗا,2:281,2,281,288,1,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
تُرۡجَعُونَ,2:281,2,281,288,2,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
فِيهِ,2:281,2,281,288,3,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
إِلَى,2:281,2,281,288,4,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
ٱللَّهِۖ,2:281,2,281,288,5,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
ثُمَّ,2:281,2,281,288,6,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
تُوَفَّىٰ,2:281,2,281,288,7,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
كُلُّ,2:281,2,281,288,8,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
نَفۡسٖ,2:281,2,281,288,9,38,3,47,fullQuran/alafasy_quran_complete/002/002281.mp3
